Intern ID,Top Cluster,Top Cluster Role,Missing Skills,Recommended Courses
intern_1025,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","IBM & Darden Digital Strategy, Google Data Analytics, Google Project Management:"
intern_1026,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","IBM DevOps and Software Engineering, Google Data Analytics, Google Project Management:"
intern_1027,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1028,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","IBM DevOps and Software Engineering, Google Data Analytics, Google Project Management:"
intern_1029,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1030,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","IBM DevOps and Software Engineering, Google Data Analytics, Google Project Management:"
intern_1031,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","IBM DevOps and Software Engineering, Google Data Analytics, Google Project Management:"
intern_1032,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","IBM Data Science, Google Data Analytics, Google Project Management:"
intern_1033,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1034,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1035,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1036,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","Google Data Analytics, Google Project Management:, Google Digital Marketing & E-commerce"
intern_1037,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1038,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","IBM DevOps and Software Engineering, Google Data Analytics, Google Project Management:"
intern_1039,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","Using Python to Access Web Data, Google Data Analytics, Google Project Management:"
intern_1040,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","Key Technologies for Business, Google Data Analytics, Google Project Management:"
intern_1041,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1042,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1043,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","Tools for Data Science, Google Data Analytics, Google Project Management:"
intern_1044,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","Cloud Application Development Foundations, Google Data Analytics, Google Project Management:"
intern_1045,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","IBM & Darden Digital Strategy, Google Data Analytics, Google Project Management:"
intern_1046,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","Foundations of Cybersecurity, Google Data Analytics, Google Project Management:"
intern_1047,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","Microsoft Power BI Data Analyst, Google Data Analytics, Google Project Management:"
intern_1048,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","Google Data Analytics Capstone: Complete a Case Study, Google Data Analytics, Google Project Management:"
intern_1049,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","IBM & Darden Digital Strategy, Google Data Analytics, Google Project Management:"
intern_1050,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1051,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1052,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","Google Data Analytics, Google Project Management:, Google Digital Marketing & E-commerce"
intern_1053,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","Tools for Data Science, Google Data Analytics, Google Project Management:"
intern_1054,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1055,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","Using Python to Access Web Data, Google Data Analytics, Google Project Management:"
intern_1056,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1057,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1058,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","Key Technologies for Business, Google Data Analytics, Google Project Management:"
intern_1059,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1060,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1061,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1062,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","Google Data Analytics, Google Project Management:, Google Digital Marketing & E-commerce"
intern_1063,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1064,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1065,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1066,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","Python Project for Data Science, Google Data Analytics, Google Project Management:"
intern_1067,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","AI For Everyone, Google Data Analytics, Google Project Management:"
intern_1068,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1069,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1070,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1071,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1072,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1073,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","Using Python to Access Web Data, Google Data Analytics, Google Project Management:"
intern_1074,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","Google Data Analytics Capstone: Complete a Case Study, Google Data Analytics, Google Project Management:"
intern_1075,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1076,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1077,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1078,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","IBM Data Science, Google Data Analytics, Google Project Management:"
intern_1079,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1080,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","Key Technologies for Business, Google Data Analytics, Google Project Management:"
intern_1081,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1082,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1083,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1084,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1085,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","IBM DevOps and Software Engineering, Google Data Analytics, Google Project Management:"
intern_1086,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","Google Digital Marketing & E-commerce, Google Data Analytics, Google Project Management:"
intern_1087,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","Google Data Analytics, Google Project Management:, Google Digital Marketing & E-commerce"
intern_1088,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1089,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1090,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1091,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1092,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1093,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","IBM & Darden Digital Strategy, Google Data Analytics, Google Project Management:"
intern_1094,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1095,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","Tools for Data Science, Google Data Analytics, Google Project Management:"
intern_1096,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1097,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","Google Data Analytics Capstone: Complete a Case Study, Google Data Analytics, Google Project Management:"
intern_1098,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1099,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","IBM DevOps and Software Engineering, Google Data Analytics, Google Project Management:"
intern_1100,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","Tools for Data Science, Google Data Analytics, Google Project Management:"
intern_1101,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1102,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","Suporte em TI do Google, Google Data Analytics, Google Project Management:"
intern_1103,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1104,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","Key Technologies for Business, Google Data Analytics, Google Project Management:"
intern_1105,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1106,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","Foundations of Cybersecurity, Google Data Analytics, Google Project Management:"
intern_1107,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","Robotics, Google Data Analytics, Google Project Management:"
intern_1108,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1109,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","Tools for Data Science, Google Data Analytics, Google Project Management:"
intern_1110,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","Tools for Data Science, Google Data Analytics, Google Project Management:"
intern_1111,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1112,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","Image Processing for Engineering and Science, Google Data Analytics, Google Project Management:"
intern_1113,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1114,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1115,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","IBM DevOps and Software Engineering, Google Data Analytics, Google Project Management:"
intern_1116,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1117,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","Tools for Data Science, Google Data Analytics, Google Project Management:"
intern_1118,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1119,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","HTML, CSS, and Javascript for Web Developers, Google Data Analytics, Google Project Management:"
intern_1120,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","IBM DevOps and Software Engineering, Google Data Analytics, Google Project Management:"
intern_1121,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","Google Digital Marketing & E-commerce, Google Data Analytics, Google Project Management:"
intern_1122,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1123,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1124,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1125,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","IBM DevOps and Software Engineering, Google Data Analytics, Google Project Management:"
intern_1126,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","IBM DevOps and Software Engineering, Google Data Analytics, Google Project Management:"
intern_1127,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1128,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1129,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","IBM DevOps and Software Engineering, Google Data Analytics, Google Project Management:"
intern_1130,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","Using Python to Access Web Data, Google Data Analytics, Google Project Management:"
intern_1131,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","Tools for Data Science, Google Data Analytics, Google Project Management:"
intern_1132,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","IBM Data Science, Google Data Analytics, Google Project Management:"
intern_1133,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","IBM & Darden Digital Strategy, Google Data Analytics, Google Project Management:"
intern_1134,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","Meta Marketing Analytics, Google Data Analytics, Google Project Management:"
intern_1135,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, data science, r","Google Data Analytics, IBM Data Science, IBM Data Analyst"
intern_1136,1,"Cluster 1 (c, r, data science, machine learning, scala)","c, r","HTML, CSS, and Javascript for Web Developers, Google Data Analytics, Google Project Management:"
