Intern ID,Top Cluster,Top Cluster Role,Job Similarity Score,Top Course,Course Similarity Score
intern_0210,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.540792027157846,IBM DevOps and Software Engineering,0.9999999999999998
intern_0211,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6135155442372332,IBM DevOps and Software Engineering,0.7794430141957184
intern_0212,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6717579581534312,Python Project for Data Science,0.931353655250743
intern_0213,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.7250340203192626,Google Data Analytics Capstone: Complete a Case Study,0.8969834396980119
intern_0214,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5683805853387767,Advanced Embedded Linux Development,0.9366214047547191
intern_0215,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6972561363856448,IBM DevOps and Software Engineering,0.9237769127948715
intern_0216,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6540758037015328,Using Python to Access Web Data,0.8146352342746165
intern_0217,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.44771028846415606,Introduction to Front-End Development,0.8058795838260269
intern_0218,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5877542263607527,IBM DevOps and Software Engineering,0.9864975350854395
intern_0219,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5769404864517658,Cloud Application Development Foundations,0.7541564043052009
intern_0220,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5407975131803227,Introduction to Front-End Development,0.9186812648786962
intern_0221,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6105828077556843,Cloud Application Development Foundations,0.8624985989723137
intern_0222,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6427832662932588,Go Beyond the Numbers: Translate Data into Insights,0.9639577200745874
intern_0223,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5455696511264658,IBM DevOps and Software Engineering,0.8964587139418789
intern_0224,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.4796555734212437,"HTML, CSS, and Javascript for Web Developers",0.9365938179682536
intern_0225,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5323705298639013,Cloud Application Development Foundations,0.7420313132566485
intern_0226,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.7039697101038224,Foundations of Cybersecurity,0.6960347762102136
intern_0227,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6046914952231227,IBM DevOps and Software Engineering,0.8673005913821944
intern_0228,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.612609381022272,Cloud Application Development Foundations,0.7950723933781892
intern_0229,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6754172284327141,AWS Cloud Technology Consultant,0.7784564132278919
intern_0230,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.4186395046470903,Getting Started with AI using IBM Watson,0.8536870154080898
intern_0231,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5520153932104765,IBM DevOps and Software Engineering,0.9998085681202578
intern_0232,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.7343319345340562,Google Data Analytics Capstone: Complete a Case Study,0.8968449056119105
intern_0233,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.38349927423563474,"HTML, CSS, and Javascript for Web Developers",0.791262320717119
intern_0234,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.632218940077834,Data Science Graduate Certificate,0.8169192501784331
intern_0235,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5290061379633613,"HTML, CSS, and Javascript for Web Developers",0.9341655783289184
intern_0236,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6300239195632298,Cloud Application Development Foundations,0.9166217381030929
intern_0237,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.33237194518827556,Structuring Machine Learning Projects,0.8754781242784521
intern_0238,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.540792027157846,IBM DevOps and Software Engineering,0.9999999999999998
intern_0239,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6393208618910607,"Modern Robotics:  Mechanics, Planning, and Control",0.9240983885870482
intern_0240,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6009609696437613,Using Python to Access Web Data,0.8982018159831965
intern_0241,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.672278447388589,Go Beyond the Numbers: Translate Data into Insights,0.9572415557968103
intern_0242,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.7255226607519221,Google Data Analytics Capstone: Complete a Case Study,0.9175237510818147
intern_0243,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5489819590491279,Cloud Application Development Foundations,0.9122093177469949
intern_0244,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5705577704720358,Machine Learning for Trading,0.7829405451979482
intern_0245,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.57825363868237,Introduction to Front-End Development,0.9600543292995558
intern_0246,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6257310493641013,Using Python to Access Web Data,0.7786352684321928
intern_0247,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5496234016689415,IBM DevOps and Software Engineering,0.8003719126684967
intern_0248,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.539109410234352,Introduction to Front-End Development,0.8983480860992117
intern_0249,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5207493779046315,Cloud Application Development Foundations,0.9172471741071678
intern_0250,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.4275174145096827,"HTML, CSS, and Javascript for Web Developers",0.9761389694964718
intern_0251,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5973166530344514,Introduction to Front-End Development,0.8364154773182773
intern_0252,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5771388801417636,IBM DevOps and Software Engineering,0.7212386454711286
intern_0253,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6898718447736838,IBM DevOps and Software Engineering,0.942803634784371
intern_0254,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.540792027157846,IBM DevOps and Software Engineering,0.9999999999999998
intern_0255,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5244768927977554,Introduction to Front-End Development,0.9184173049786614
intern_0256,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6844006987841479,Cloud Application Development Foundations,0.8839901428750091
intern_0257,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5857477084326312,IBM DevOps and Software Engineering,0.9938457643153926
intern_0258,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6333896714142805,Using Python to Access Web Data,0.955057551470773
intern_0259,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6918867997459971,IBM Data Science,0.8002074613066174
intern_0260,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5582107074095367,Google Digital Marketing & E-commerce,0.8163242487725464
intern_0261,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5520153932104765,IBM DevOps and Software Engineering,0.9998085681202578
intern_0262,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5520153932104765,IBM DevOps and Software Engineering,0.9998085681202578
intern_0263,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.540792027157846,IBM DevOps and Software Engineering,0.9999999999999998
intern_0264,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.540792027157846,IBM DevOps and Software Engineering,0.9999999999999998
intern_0265,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.540792027157846,IBM DevOps and Software Engineering,0.9999999999999998
intern_0266,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6200323730505574,IBM & Darden Digital Strategy,0.79837398451191
intern_0267,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.4648884178455994,IBM DevOps and Software Engineering,0.8854776822350525
intern_0268,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.540792027157846,IBM DevOps and Software Engineering,0.9999999999999998
intern_0269,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5612266487516809,Google IT Support,0.8004848351714774
intern_0270,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.4969224368003069,"HTML, CSS, and Javascript for Web Developers",0.9234200108834906
intern_0271,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.47082155815381077,Google Digital Marketing & E-commerce,0.9293343020698609
intern_0272,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6422550148176518,IBM Data Science,0.8002963353247055
intern_0273,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6047472094239298,Google Digital Marketing & E-commerce,0.7403670284546174
intern_0274,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.7125774060197441,IBM DevOps and Software Engineering,0.8377265846531666
intern_0275,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6184973306766657,Google Digital Marketing & E-commerce,0.6787105179166066
intern_0276,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5332519455825686,"HTML, CSS, and Javascript for Web Developers",0.9247471458930545
intern_0277,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.7777051707704616,Using Python to Access Web Data,0.822833084313918
intern_0278,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.7289280712698443,Tools for Data Science,0.840917970392361
intern_0279,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.540792027157846,IBM DevOps and Software Engineering,0.9999999999999998
intern_0280,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.540792027157846,IBM DevOps and Software Engineering,0.9999999999999998
intern_0281,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5992765162096753,IBM Data Science,0.7754059880790407
intern_0282,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6664135811070796,Using Python to Access Web Data,0.7532508941890657
intern_0283,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.3829926140989729,"HTML, CSS, and Javascript for Web Developers",0.8468491106781717
intern_0284,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5520153932104765,IBM DevOps and Software Engineering,0.9998085681202578
intern_0285,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.693544164873994,Cloud Application Development Foundations,0.8814527029842305
intern_0286,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.7315744950028685,Applied Data Science,0.8395013371415739
intern_0287,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5849027782838239,AI For Everyone,0.8424546709795009
intern_0288,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.62548147140143,IBM DevOps and Software Engineering,0.9653361126428388
intern_0289,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5558675220192825,Robotics,0.862030061523234
intern_0290,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.48617145797076394,Introduction to Front-End Development,0.9181481254692948
intern_0291,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5636938157817631,IBM DevOps and Software Engineering,0.9498019089598532
intern_0292,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.4387944397280711,"HTML, CSS, and Javascript for Web Developers",0.9859646272527416
intern_0293,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5810461228901127,IBM & Darden Digital Strategy,0.771264032269411
intern_0294,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.43368209614606623,Introduction to Front-End Development,0.8865189508201997
intern_0295,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.4953616381881094,Introduction to Front-End Development,0.8478830699625439
intern_0296,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.694169710806569,Foundations of Cybersecurity,0.7668998881946939
intern_0297,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6352123028520065,IBM DevOps and Software Engineering,0.9328947520026045
intern_0298,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5537093462873113,IBM DevOps and Software Engineering,0.9976676757934472
intern_0299,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5833042377592383,IBM DevOps and Software Engineering,0.934339772199418
intern_0300,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.7022642101371206,IBM DevOps and Software Engineering,0.8256934161585179
intern_0301,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6264803099173096,IBM DevOps and Software Engineering,0.895121444291707
intern_0302,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5610310044378495,IBM DevOps and Software Engineering,0.9010032910985308
intern_0303,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5520153932104765,IBM DevOps and Software Engineering,0.9998085681202578
intern_0304,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.540792027157846,IBM DevOps and Software Engineering,0.9999999999999998
intern_0305,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.7239322382771742,Google Data Analytics Capstone: Complete a Case Study,0.9538952681903736
intern_0306,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.7700377865979375,Using Python to Access Web Data,0.8153906509788384
intern_0307,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5280685400132547,Machine Learning for Trading,0.8221897032131604
intern_0308,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6108041176089637,Cloud Application Development Foundations,0.8801150870166548
intern_0309,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.7521039686994617,Applied Data Science,0.8563102395962404
intern_0310,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.3839349218115122,"HTML, CSS, and Javascript for Web Developers",0.9377012639897825
intern_0311,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.4677882251891964,"HTML, CSS, and Javascript for Web Developers",0.9282671982623547
intern_0312,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.7500005246406897,Cybersécurité Google,0.7958689445115257
intern_0313,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.3223811208482426,Getting Started with AI using IBM Watson,0.9165163636042106
intern_0314,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.42734716826772656,Introduction to Front-End Development,0.8620344346389011
intern_0315,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.540792027157846,IBM DevOps and Software Engineering,0.9999999999999998
intern_0316,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5812426370866517,IBM DevOps and Software Engineering,0.8798911917868201
intern_0317,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6358221085279524,Using Python to Access Web Data,0.8161242403139096
intern_0318,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.4685657413316415,Key Technologies for Business,0.8379982929476519
intern_0319,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6148689233032595,Digital Marketing,0.751185978222537
intern_0320,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.4110961631457668,Robotics,0.851675411356761
intern_0321,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.47400706991198527,Project Management & Other Tools for Career Development,0.9379751108325917
intern_0322,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.7015201723333696,Tools for Data Science,0.8128667068265101
intern_0323,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.540792027157846,IBM DevOps and Software Engineering,0.9999999999999998
intern_0324,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.47071035325055044,Robotics,0.8836927222067571
intern_0325,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.4037613278722408,Project Management & Other Tools for Career Development,0.8029800897185868
intern_0326,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.612029849479212,IBM DevOps and Software Engineering,0.7684537029572197
intern_0327,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.540792027157846,IBM DevOps and Software Engineering,0.9999999999999998
intern_0328,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5485754960080813,Google IT Support,0.845291769572597
intern_0329,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5398143032782795,Image Processing for Engineering and Science,0.8105011283010152
intern_0330,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5019101405297304,"HTML, CSS, and Javascript for Web Developers",0.9569655275406637
intern_0331,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.3695846017459626,Getting Started with AI using IBM Watson,0.8443224252286758
intern_0332,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5858969495951877,Google Digital Marketing & E-commerce,0.8463202508583395
intern_0333,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.4493065905012161,Getting Started with AI using IBM Watson,0.8220547389790862
intern_0334,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.7767110338810502,Applied Data Science,0.7769814596098543
intern_0335,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5731877346453198,Introduction to Front-End Development,0.9550067541015983
intern_0336,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.7170637237082464,IBM DevOps and Software Engineering,0.865695172628208
intern_0337,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6599815853713615,Google Data Analytics,0.8118132187219563
intern_0338,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.540792027157846,IBM DevOps and Software Engineering,0.9999999999999998
intern_0339,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.540792027157846,IBM DevOps and Software Engineering,0.9999999999999998
intern_0340,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6283528753534429,IBM DevOps and Software Engineering,0.8607827983877291
intern_0341,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6342164483133936,IBM DevOps and Software Engineering,0.9245116365418561
intern_0342,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5402083457257094,IBM DevOps and Software Engineering,0.9072868395249182
intern_0343,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.4969739972237397,IBM DevOps and Software Engineering,0.9598326996340207
intern_0344,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5052081294474309,Cloud Application Development Foundations,0.9148951129128987
intern_0345,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6607394492674623,Cloud Application Development Foundations,0.8978336995835192
intern_0346,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.7259254530472873,Google Data Analytics Capstone: Complete a Case Study,0.9298967230377149
intern_0347,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6051580279700476,IBM DevOps and Software Engineering,0.9592755981426024
intern_0348,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.48352951787195314,Cloud Application Development Foundations,0.8276413113600122
intern_0349,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6227708680890953,Using Python to Access Web Data,0.7914862700771946
intern_0350,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5565167764426081,Web Applications for Everybody,0.9066050290446508
intern_0351,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.531677221202082,Cloud Application Development Foundations,0.9769560290432612
intern_0352,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.7194658298870346,Tools for Data Science,0.8529830735918351
intern_0353,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5437790836379915,Key Technologies for Business,0.8068814480543179
intern_0354,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.49656556862795953,"HTML, CSS, and Javascript for Web Developers",0.9465074766532611
intern_0355,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5855174867552139,IBM & Darden Digital Strategy,0.8441599946601165
intern_0356,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5658004536114746,IBM DevOps and Software Engineering,0.9928823763832227
intern_0357,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.7434560341780113,Tools for Data Science,0.8126256098144325
intern_0358,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.8092893250847283,"Modern Robotics:  Mechanics, Planning, and Control",0.7976333720457385
intern_0359,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.4581256943923786,AI for Good,0.8509645402634145
intern_0360,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.7264478755628553,Tools for Data Science,0.804532726156223
intern_0361,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6357646661294821,IBM DevOps and Software Engineering,0.9186653502513368
intern_0362,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.567149280686857,Hands-on Introduction to Linux Commands and Shell Scripting,0.7345967211095222
intern_0363,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.47494301354846447,"HTML, CSS, and Javascript for Web Developers",0.9529854048290539
intern_0364,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5464457871509962,"HTML, CSS, and Javascript for Web Developers",0.8960978385514102
intern_0365,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.8103969021988398,Microsoft Power BI Data Analyst,0.8394073831050792
intern_0366,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.7621802202903002,Microsoft Power BI Data Analyst,0.9336071888874318
intern_0367,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6442357957006286,Data Modeling in Power BI,0.9324411068274101
intern_0368,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.7107410162940547,Fundamentos de la ciberseguridad,0.8177363072743633
intern_0369,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.58129843470573,IBM & Darden Digital Strategy,0.8708038380689094
intern_0370,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.43555603612683946,"HTML, CSS, and Javascript for Web Developers",0.9101267701939493
intern_0371,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.4317640996971989,Getting Started with AI using IBM Watson,0.8441696080922154
intern_0372,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.540792027157846,IBM DevOps and Software Engineering,0.9999999999999998
intern_0373,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6983054702074301,Cloud Application Development Foundations,0.8862944589984685
intern_0374,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.7389151793167167,Foundations of Cybersecurity,0.8592797816390659
intern_0375,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6906207544876256,Cloud Application Development Foundations,0.8989095107542711
intern_0376,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.7305613937916472,Google Data Analytics Capstone: Complete a Case Study,0.8869435067365405
intern_0377,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6214864524960522,AI For Everyone,0.8434959392811089
intern_0378,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5520153932104765,IBM DevOps and Software Engineering,0.9998085681202578
intern_0379,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6018026881503407,IBM DevOps and Software Engineering,0.9178516701859141
intern_0380,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.7207584015751524,IBM Data Science,0.7899177702662337
intern_0381,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.7811576694257263,Microsoft Power BI Data Analyst,0.861330948230791
intern_0382,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5674949860330651,Introduction to Programming with MATLAB,0.9486183346425766
intern_0383,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.27299749538230783,Robotics,0.9516731231317438
intern_0384,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6741716091602402,Using Python to Access Web Data,0.8685909421063257
intern_0385,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.794379405398365,Tools for Data Science,0.8208752130808206
intern_0386,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.37980401725558355,"HTML, CSS, and Javascript for Web Developers",0.9777484971484232
intern_0387,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5289085085108853,AI For Everyone,0.7647487437334828
intern_0388,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6514645202016569,IBM Data Science,0.8057969890872444
intern_0389,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6267822758688029,IBM DevOps and Software Engineering,0.9601655775495387
intern_0390,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5782000540145421,IBM DevOps and Software Engineering,0.8758338634835092
intern_0391,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.7007859804538998,Cloud Application Development Foundations,0.8874751192885255
intern_0392,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.7742241644493483,Google Data Analytics Capstone: Complete a Case Study,0.8600109734000533
intern_0393,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.16310652911940057,Structuring Machine Learning Projects,0.9414924217078315
intern_0394,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.605243680529143,AI For Everyone,0.7977710322855829
intern_0395,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5927281560561851,"HTML, CSS, and Javascript for Web Developers",0.9064883423411637
intern_0396,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.7945512372195422,IBM DevOps and Software Engineering,0.8281461915029568
intern_0397,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.540792027157846,IBM DevOps and Software Engineering,0.9999999999999998
intern_0398,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.540792027157846,IBM DevOps and Software Engineering,0.9999999999999998
intern_0399,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6095563484935516,Ciberseguridad de Google,0.7712251511310184
intern_0400,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.540792027157846,IBM DevOps and Software Engineering,0.9999999999999998
intern_0401,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6154045352676366,IBM DevOps and Software Engineering,0.9209967050438864
intern_0402,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.36002360230616076,Getting Started with AI using IBM Watson,0.9119591556456412
intern_0403,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5130712151453911,"HTML, CSS, and Javascript for Web Developers",0.9490818921975662
intern_0404,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6493147510289901,"Modern Robotics:  Mechanics, Planning, and Control",0.9379759761833047
intern_0405,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.48784643982378595,Image Processing for Engineering and Science,0.8834672341623481
intern_0406,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6207313456753286,Digital Manufacturing & Design Technology,0.8524830860113243
intern_0407,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.7299825968593375,Google Data Analytics Capstone: Complete a Case Study,0.9372397992896736
intern_0408,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6182260923333708,IBM DevOps and Software Engineering,0.9341706944343445
intern_0409,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5893845604279152,IBM DevOps and Software Engineering,0.9429576144396565
intern_0410,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.4918895773205195,"HTML, CSS, and Javascript for Web Developers",0.9138604211305271
intern_0411,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.35139566037599446,"HTML, CSS, and Javascript for Web Developers",0.9756944240266249
intern_0412,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.540792027157846,IBM DevOps and Software Engineering,0.9999999999999998
intern_0413,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5203871408572298,"HTML, CSS, and Javascript for Web Developers",0.9303351935937197
intern_0414,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6009465294513532,Cloud Application Development Foundations,0.8146803740761195
intern_0415,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.4629502698647236,"HTML, CSS, and Javascript for Web Developers",0.9688849602328441
intern_0416,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5672898481750732,Introduction to Programming with MATLAB,0.9487247567126202
intern_0417,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6164262860683317,Data Modeling in Power BI,0.9133414924376241
intern_0418,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.5954100883660051,Project Management & Other Tools for Career Development,0.7778686654429627
intern_0419,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.6008806744751286,Go Beyond the Numbers: Translate Data into Insights,0.7813290801189084
intern_0420,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.3145290223332018,Structuring Machine Learning Projects,0.8741637311117446
intern_0421,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.4413714669886006,"HTML, CSS, and Javascript for Web Developers",0.9040557363380026
intern_0422,1,"Cluster 1 (c, r, data science, machine learning, scala)",0.7242968039432961,Microsoft Power BI Data Analyst,0.7992783335223822
